rating,reviews,sentiment,country,company
1,gk contacted delivery service good arrived please give another level service ...,Positive,ID,NinjaVan
1,ugly name original ninja like turtle ...,Positive,ID,NinjaVan
1,send bandung jakarta hasnt arrived day please search package gone receipt ...,Negative,ID,NinjaVan
1,delivery department,Neutral,ID,NinjaVan
1,woy lu open service can not can not charge bad service nyesel pa check clickly expesidence stuck item day road street ...,Positive,ID,NinjaVan
1,worst shipping service package send package week tracking recipient status place even though never courier came home unprofessional ...,Negative,ID,NinjaVan
1,jelekkk bangett send day package doesnt work lelettt kapokk use dont use ninja use one lose far jnt jne ...,Negative,ID,NinjaVan
1,tinpress xpress,Neutral,ID,NinjaVan
1,bad come phone confirmation item arrived instead receipt name terrace home day lost way package deeply disappointed ...,Negative,ID,NinjaVan
1,slow courier also didnt use map address answered clearly often package arrived home pick first ...,Positive,ID,NinjaVan
1,bad service expedition take long time,Negative,ID,NinjaVan
1,c one contact pitched one picked package day clear status sent sorting hub ...,Positive,ID,NinjaVan
3,complicated must stop warehouse sorted make delivery long easier surely ninja would courier recommended please consider criticism ...,Positive,ID,NinjaVan
1,shop online first check expedition push ninja express worst expedition long time ...,Negative,ID,NinjaVan
1,delivery service package old didnt arrive even though distance tight wasnt really recommended oath worst shipping service ...,Negative,ID,NinjaVan
1,malang jakarta week yet crazy many love star definitely abal child account ...,Positive,ID,NinjaVan
1,slogan,Neutral,ID,NinjaVan
1,c difficult contact check receipt manifest item received received really recommended ...,Negative,ID,NinjaVan
1,want ask order good havent arrived please help admin ...,Neutral,ID,NinjaVan
1,aseli first time using long time status unclear call center called star talk 1/2 star ill give star ...,Negative,ID,NinjaVan
1,come package marketplace hasnt picked yet want sent time please improve performance hadeeh ...,Positive,ID,NinjaVan
1,severe,Negative,ID,NinjaVan
1,delivery slow give,Neutral,ID,NinjaVan
1,wont use service anymore tracking system le informative c even le system who courier cell number know ...,Positive,ID,NinjaVan
1,sorry use expedition thats right important item didnt arrive ...,Positive,ID,NinjaVan
1,bad waiting period week hasnt arrived yet,Negative,ID,NinjaVan
1,expedition valid sending time arrive address given new complete still sent stupid ...,Negative,ID,NinjaVan
1,receipt tracking receipt web expired call c hard connect connection disconnected middle conversation repeat ...,Negative,ID,NinjaVan
1,dont long c phone decide repeat phone disconnect ...,Neutral,ID,NinjaVan
1,bafu first time using expedition ninja exsressss disappointing cook package jember banguwangi already day day tomorrow crazy right ...,Negative,ID,NinjaVan
1,completely disappointing delivery service enter shopee marketplace order good city pasuruan jakarta day new item picked entered hun sorting pasuruan day later ...,Negative,ID,NinjaVan
1,item much different high school cma hanging kitchen knife come turn glass helmet even though helmet glass clearly written tangerang come lined south ...,Positive,ID,NinjaVan
1,messenger honest package hasnt arrived yet already initialed received department yes sincerely,Positive,ID,NinjaVan
1,long time lelet pick sorry use ninja never use ninja send good ...,Positive,ID,NinjaVan
1,pe number whats problem guy like cancel order org ...,Negative,ID,NinjaVan
1,week clear,Positive,ID,NinjaVan
1,really sorry service buy milk estimated shoppe one day day arrived also contacted someone milk child already gone people ...,Negative,ID,NinjaVan
1,slow dont use expedition give,Neutral,ID,NinjaVan
1,disappointed pemalang region ninja service courier appreciate kind good type good kuris disrespectful actually cool ninja express lazy ...,Positive,ID,NinjaVan
1,status receipt moving,Neutral,ID,NinjaVan
1,express ninja turtle name crazy day ago still sorting hub status slow even though order used another courier expedition arrived kapok use ninja express ...,Negative,ID,NinjaVan
1,never use delivery service swear regret first time using glass history traced take delivery city almost day ...,Negative,ID,NinjaVan
1,rubbish,Neutral,ID,NinjaVan
1,courier send house empty play throw package garage contacted got permission climb fence get another package crazy ...,Negative,ID,NinjaVan
5,called courier address incomplete early morning good ...,Positive,ID,NinjaVan
1,waiting pick oclock yet rating toped got telf also lifted ...,Neutral,ID,NinjaVan
1,expensive thing given people recipient status accepted package hasnt arrived hand people receive call reason damaged good lost ...,Negative,ID,NinjaVan
2,package reached call center lifted ...,Positive,ID,NinjaVan
1,item ordered didnt arrive disappointed,Positive,ID,NinjaVan
1,dreg expedition ajg dont intend try open service ...,Neutral,ID,NinjaVan
1,courier service really bad shipping period match address read map time ask sm surrounding environment address responsibility ...,Negative,ID,NinjaVan
5,mantapppp,Neutral,ID,NinjaVan
1,slow customer complain work,Negative,ID,NinjaVan
1,resentful ninja courier songong reluctant work asked even insisted clearly delivery product product order sent pay mlz product hedeh bgt ordered ...,Negative,ID,NinjaVan
1,bad service bandungjakarta take day package hasnt arrived yet even though package status already jakarta always reason office close though clearly stand waiting ...,Negative,ID,NinjaVan
1,mess,Negative,ID,NinjaVan
1,geez really bad try use expedition even though buy thing send send depok day arrive even though estimated maximum day use expedition ...,Negative,ID,NinjaVan
1,item didnt arrive call canter cant work,Neutral,ID,NinjaVan
1,since changing new courier time courier even sent good shop even though old courier often arrived house ...,Positive,ID,NinjaVan
1,first time using ninja express message pm good still packaging process shop said item sent expedition might updated ...,Positive,ID,NinjaVan
1,disappointing first last use expedition service order good shopee try using expedition good sent march april status good sent apparently failed ...,Positive,ID,NinjaVan
1,nothing good `` item april april havent arrived either give day dont arrive ...,Negative,ID,NinjaVan
1,lazada delivery using ninja express good never reach buyer always back intention open company play severe ...,Positive,ID,NinjaVan
1,pick item day sent alone agent joglojakbar package received expedition far different sky ...,Negative,ID,NinjaVan
1,ninja like snail long called dozen time status transit item unclear transit clear ...,Positive,ID,NinjaVan
1,really bad ninja xpress courier isnt right package somehow somewhere center phone there one connects online buying selling hard contact hadeh please fix ...,Negative,ID,NinjaVan
5,fast need day package arrived,Neutral,ID,NinjaVan
1,bought item using ninja day home eehh status package say org emg basic courier pemales package queued ...,Neutral,ID,NinjaVan
1,first time using service ninja espresso disappointing day item hasnt arrived yet still ...,Negative,ID,NinjaVan
1,answer custumer service,Neutral,ID,NinjaVan
1,sent package march wanted fast tetyata entrust delivery express usual package arrived day recipient want ...,Positive,ID,NinjaVan
1,old shipping expedition many time experienced ...,Neutral,ID,NinjaVan
1,dear ninja xpress package hasnt arrived day even difficult contact c ...,Neutral,ID,NinjaVan
1,still city padahal udh almost day good blom way delivery g jls ...,Positive,ID,NinjaVan
1,already four day good,Positive,ID,NinjaVan
1,try enter ninja xpress expedition marketplace unfortunate riquest pickup morning waited afternoon yet taken ...,Negative,ID,NinjaVan
1,telephone number can not contacted,Positive,ID,NinjaVan
2,package received email package received recipient also write name kell nobody received delivery hour home ...,Neutral,ID,NinjaVan
1,mess hour good picked courier one worst shipping service ever felt ...,Negative,ID,NinjaVan
1,compared others far average delivery long sometimes send late time rest customer service number never answered ...,Positive,ID,NinjaVan
4,package sent didnt arrive waiting day packet news suddenly delivery confirmation failed even though awaited ...,Negative,ID,NinjaVan
1,package arrived week customer service friendly slowest expedition indonesia kapok use npres xpres ...,Positive,ID,NinjaVan
1,recommended anteraja expedition,Positive,ID,NinjaVan
1,swear really dont recommend shipping service track shipping history even though package one area central jakarta north jakarta take use ...,Negative,ID,NinjaVan
1,item taken march march sent jakarta area c also enough credit run ...,Positive,ID,NinjaVan
1,good pickup almost week kacaw,Positive,ID,NinjaVan
1,bad say arrived didnt receive package c cant contacted ...,Negative,ID,NinjaVan
1,ugly slow disappointing,Negative,ID,NinjaVan
1,customer service difficult contact courier deliver also professional said recipient place even though yet tried delivered contacted disappointed ...,Negative,ID,NinjaVan
1,ugly there nothing contact poor service bad old package arrived even though already city ...,Negative,ID,NinjaVan
1,super slow city already hr package dteng next time ...,Positive,ID,NinjaVan
