,word,count,Sentiment,country
13893,keseller,1,Neutral,ID
13894,controlling,1,Neutral,ID
13895,makeh,1,Neutral,ID
13896,perfectlyfast,1,Neutral,ID
13897,arrivedthere,1,Neutral,ID
13898,inputs,1,Neutral,ID
13899,sanction,1,Neutral,ID
13900,horeeeeeeeeee,1,Neutral,ID
13901,manenger,1,Neutral,ID
13902,nma,1,Neutral,ID
13903,scurity,1,Neutral,ID
13904,alreadyuntil,1,Neutral,ID
13905,sturdyfast,1,Neutral,ID
13906,highthe,1,Neutral,ID
13907,declined,1,Neutral,ID
13908,originalshipping,1,Neutral,ID
13909,fastassembled,1,Neutral,ID
13910,difficultfor,1,Neutral,ID
13911,setthere,1,Neutral,ID
13912,shia,1,Neutral,ID
13913,mleat,1,Neutral,ID
13914,gelap,1,Neutral,ID
13915,beemanfaat,1,Neutral,ID
13916,bwik,1,Neutral,ID
13917,jozzz,1,Neutral,ID
13918,residents,1,Neutral,ID
13919,pokey,1,Neutral,ID
13920,itincluding,1,Neutral,ID
13921,aweeeeettttt,1,Neutral,ID
13922,alot,1,Neutral,ID
13923,dahcan,1,Neutral,ID
13924,itemsafe,1,Neutral,ID
13925,alhmward,1,Neutral,ID
13926,wlp,1,Neutral,ID
13927,agrieves,1,Neutral,ID
13928,completepppp,1,Neutral,ID
13929,permanent,1,Neutral,ID
13930,deliverysukasuka,1,Neutral,ID
13931,ann,1,Neutral,ID
13932,restrictions,1,Neutral,ID
13933,supwr,1,Neutral,ID
13934,jakutbogor,1,Neutral,ID
13935,thakns,1,Neutral,ID
13936,sellercontinue,1,Neutral,ID
13937,slum,1,Neutral,ID
13938,paa,1,Neutral,ID
13939,wheelproduct,1,Neutral,ID
13940,dkurir,1,Neutral,ID
13941,penjuql,1,Neutral,ID
13942,trimakasihhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,Neutral,ID
13943,eventually,1,Neutral,ID
13944,daysmantaaapppp,1,Neutral,ID
13945,durttthank,1,Neutral,ID
13946,loaned,1,Neutral,ID
13947,arrivedeffect,1,Neutral,ID
13948,destinationfor,1,Neutral,ID
13949,durablefast,1,Neutral,ID
13950,javagalamaand,1,Neutral,ID
13951,smpeeee,1,Neutral,ID
13952,cpettttt,1,Neutral,ID
13953,pears,1,Neutral,ID
13954,friction,1,Neutral,ID
13955,mmanah,1,Neutral,ID
13956,makcih,1,Neutral,ID
13957,trb,1,Neutral,ID
13958,kupir,1,Neutral,ID
13959,frightened,1,Negative,ID
13960,bangusssssssssssssssssssssssss,1,Neutral,ID
13961,murmerbgt,1,Neutral,ID
13962,nihhs,1,Neutral,ID
13963,ngecewaiin,1,Neutral,ID
13964,bgttttttttttt,1,Neutral,ID
13965,accompany,1,Neutral,ID
13966,speedings,1,Neutral,ID
13967,inequate,1,Neutral,ID
13968,discloined,1,Neutral,ID
13969,ropemackasih,1,Neutral,ID
13970,itemssuccess,1,Neutral,ID
13971,delicable,1,Neutral,ID
13972,selleeeerrrrrr,1,Neutral,ID
13973,nyampethanksss,1,Neutral,ID
13974,dive,1,Neutral,ID
13975,penjuak,1,Neutral,ID
13976,responsivenext,1,Neutral,ID
13977,againkmren,1,Neutral,ID
13978,hriini,1,Neutral,ID
13979,lngsg,1,Neutral,ID
13980,orderwarna,1,Neutral,ID
13981,youhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,1,Neutral,ID
13982,bestvery,1,Neutral,ID
13983,bigsssssssssss,1,Neutral,ID
13984,likahaaaaa,1,Neutral,ID
13985,deliverysatisfying,1,Neutral,ID
13986,deliverymantapsuccess,1,Neutral,ID
13987,gamilan,1,Neutral,ID
13988,rugs,1,Neutral,ID
13989,continueokeh,1,Neutral,ID
13990,gapapasis,1,Neutral,ID
13991,sihhhhhhhhhhhhhhhhhhhhhhhhhwhhehehehhhhhhhhehehh,1,Neutral,ID
13992,woey,1,Neutral,ID
13993,pengkasan,1,Neutral,ID
13994,alhamdulilahhh,1,Neutral,ID
13995,tfff,1,Neutral,ID
13996,standaerr,1,Neutral,ID
13997,likespretty,1,Neutral,ID
13998,yousuccess,1,Neutral,ID
13999,goodtop,1,Neutral,ID
14000,bngetttttttttt,1,Neutral,ID
14001,deliverytttttttttttttt,1,Neutral,ID
14002,huhrumayans,1,Neutral,ID
14003,toouhhh,1,Neutral,ID
14004,syukakkk,1,Neutral,ID
14005,heavythank,1,Neutral,ID
14006,kakakkkkkk,1,Neutral,ID
14007,handthank,1,Neutral,ID
14008,linely,1,Neutral,ID
14009,allkamsahamidaaa,1,Neutral,ID
14010,siwnubsoam,1,Neutral,ID
14011,sisbsosmps,1,Neutral,ID
14012,sisbqonxpxmdisbaubwozmsisosnuzbsosms,1,Neutral,ID
14013,posting,1,Neutral,ID
14014,deliverymiddle,1,Neutral,ID
14015,kasiiiiiijih,1,Neutral,ID
14016,olga,1,Neutral,ID
14017,circuit,1,Neutral,ID
14018,sellermya,1,Neutral,ID
14019,sgts,1,Neutral,ID
14020,sellermakasii,1,Neutral,ID
14021,shortdelivery,1,Neutral,ID
14022,productssip,1,Neutral,ID
14023,lotssssssss,1,Neutral,ID
14024,alarmed,1,Negative,ID
14025,basicallyheheee,1,Neutral,ID
14026,kereeeeeeeeeeeeeeeeeeen,1,Neutral,ID
14027,manifahaaaaaaattttt,1,Neutral,ID
14028,okeeeeen,1,Neutral,ID
14029,twoday,1,Neutral,ID
14030,productpengewel,1,Neutral,ID
14031,steadyimmediately,1,Neutral,ID
14032,shopbut,1,Neutral,ID
14033,semarangbut,1,Neutral,ID
14034,battle,1,Negative,ID
14035,yesthe,1,Neutral,ID
14036,defectivebasically,1,Neutral,ID
14037,tooreceived,1,Neutral,ID
14038,suggestation,1,Neutral,ID
14039,exortination,1,Neutral,ID
14040,maaaciww,1,Neutral,ID
14041,simpledont,1,Neutral,ID
14042,tonnnn,1,Neutral,ID
14043,laambaattttt,1,Neutral,ID
14044,skiing,1,Neutral,ID
14045,sukiiiiiii,1,Neutral,ID
14046,cepettttmessen,1,Neutral,ID
14047,magnitude,1,Neutral,ID
14048,rule,1,Neutral,ID
14049,pisaan,1,Neutral,ID
14050,ceklieee,1,Neutral,ID
14051,baguuuuuuuuuuuuuuussssssss,1,Neutral,ID
14052,broooo,1,Neutral,ID
14053,makasiiiiiiiiihhhhhhhhh,1,Neutral,ID
14054,arrivedspeechless,1,Neutral,ID
14055,hahahabtw,1,Neutral,ID
14056,disabledsorry,1,Neutral,ID
14057,telat,1,Neutral,ID
14058,orishipping,1,Neutral,ID
14059,zznskskskskkskskdkekkrkslekkrrkrmr,1,Neutral,ID
14060,sedino,1,Neutral,ID
14061,elasticfor,1,Neutral,ID
14062,fara,1,Neutral,ID
14063,bikesssssssss,1,Neutral,ID
14064,friendlymantapppppppppppppppppppppppppppp,1,Neutral,ID
14065,hhhhhhhhhhhhhhhhhhh,1,Neutral,ID
14066,akomendet,1,Neutral,ID
14067,skinny,1,Neutral,ID
14068,elastiss,1,Neutral,ID
14069,alhamdulillahthank,1,Neutral,ID
14070,durableas,1,Neutral,ID
14071,pokonyaaaaaaaaaaaaaa,1,Neutral,ID
14072,septthank,1,Neutral,ID
14073,hehehehhehh,1,Neutral,ID
14074,accordinglysorry,1,Neutral,ID
14075,binguit,1,Neutral,ID
14076,meriahanyway,1,Neutral,ID
14077,terimaxih,1,Neutral,ID
14078,sportization,1,Neutral,ID
14079,goodhealthy,1,Neutral,ID
14080,priceskipping,1,Neutral,ID
14081,handles,1,Neutral,ID
14082,aboveshipping,1,Neutral,ID
14083,role,1,Neutral,ID
14084,accessssssssssssss,1,Neutral,ID
14085,bageuuuttt,1,Neutral,ID
14086,lighttengkuuuu,1,Neutral,ID
14087,houseit,1,Neutral,ID
14088,rust,1,Neutral,ID
14089,qualitylumayan,1,Neutral,ID
14090,htur,1,Neutral,ID
14091,nhun,1,Neutral,ID
14092,qualitycepet,1,Neutral,ID
14093,tengkuuuuu,1,Neutral,ID
14094,disappointedon,1,Neutral,ID
14095,kebali,1,Neutral,ID
14096,misua,1,Neutral,ID
14097,murcemakasiiihhh,1,Neutral,ID
14098,suari,1,Neutral,ID
14099,photoi,1,Neutral,ID
14100,mimiiinn,1,Neutral,ID
14101,recomentttttttttt,1,Neutral,ID
14102,irreplaceablethe,1,Neutral,ID
14103,cepeeeeeet,1,Neutral,ID
14104,puncpling,1,Neutral,ID
14105,tenks,1,Neutral,ID
14106,soppe,1,Neutral,ID
14107,slightness,1,Neutral,ID
14108,qualitycan,1,Neutral,ID
14109,sippthe,1,Neutral,ID
14110,blacks,1,Neutral,ID
14111,bluethe,1,Neutral,ID
14112,bagooosss,1,Neutral,ID
14113,okkaaayyyy,1,Neutral,ID
14114,gerek,1,Neutral,ID
14115,geh,1,Neutral,ID
14116,cheeky,1,Neutral,ID
14117,cheeks,1,Neutral,ID
14118,violated,1,Negative,ID
14119,lgibutapi,1,Neutral,ID
14120,exspres,1,Neutral,ID
14121,farthank,1,Neutral,ID
14122,dissone,1,Neutral,ID
14123,lunned,1,Neutral,ID
14124,ogasan,1,Neutral,ID
14125,sssiipppp,1,Neutral,ID
14126,aaahhbagus,1,Neutral,ID
14127,sblh,1,Neutral,ID
14128,deakaka,1,Neutral,ID
14129,deliverytrusted,1,Neutral,ID
14130,comingthank,1,Neutral,ID
14131,productsthere,1,Neutral,ID
14132,shortcominghook,1,Neutral,ID
14133,tightits,1,Neutral,ID
14134,cokpram,1,Neutral,ID
14135,companse,1,Neutral,ID
14136,gapped,1,Neutral,ID
14137,alkindo,1,Neutral,ID
14138,fabrics,1,Neutral,ID
14139,childhoodgoods,1,Neutral,ID
14140,tebi,1,Neutral,ID
14141,wapanaya,1,Neutral,ID
14142,beautifulfast,1,Neutral,ID
14143,warnamya,1,Neutral,ID
14144,db,1,Neutral,ID
14145,tengkuyuuhhh,1,Neutral,ID
14146,skellatan,1,Neutral,ID
14147,likeaaaonly,1,Neutral,ID
14148,okaykualitas,1,Neutral,ID
14149,okaysuka,1,Neutral,ID
14150,lackingmantappp,1,Neutral,ID
14151,usualpackaging,1,Neutral,ID
14152,sellersuccessful,1,Neutral,ID
14153,blessingsthx,1,Neutral,ID
14154,shopeeready,1,Neutral,ID
14155,beautifuli,1,Neutral,ID
14156,likesuper,1,Neutral,ID
14157,expressthank,1,Neutral,ID
14158,tkox,1,Neutral,ID
14159,signal,1,Neutral,ID
14160,heirliness,1,Neutral,ID
14161,lho,1,Neutral,ID
14162,anu,1,Neutral,ID
14163,alay,1,Neutral,ID
14164,kyalitas,1,Neutral,ID
14165,satndar,1,Neutral,ID
14166,sens,1,Neutral,ID
14167,milenia,1,Neutral,ID
14168,cantiiiiik,1,Neutral,ID
14169,sepbut,1,Neutral,ID
14170,langangan,1,Neutral,ID
14171,iiihhhh,1,Neutral,ID
14172,appropriatenext,1,Neutral,ID
14173,kakaaaaqqqq,1,Neutral,ID
14174,xieee,1,Neutral,ID
14175,thickthankyou,1,Neutral,ID
14176,satisfyingshipping,1,Neutral,ID
14177,satisfyingprocessing,1,Neutral,ID
14178,sayaaaaaaaa,1,Neutral,ID
14179,arrivedaffordable,1,Neutral,ID
14180,fastement,1,Neutral,ID
14181,catches,1,Neutral,ID
14182,bgushhh,1,Neutral,ID
14183,confirmationbut,1,Neutral,ID
14184,codthanks,1,Neutral,ID
14185,daywhere,1,Neutral,ID
14186,itembest,1,Neutral,ID
14187,tebagus,1,Neutral,ID
14188,lobang,1,Neutral,ID
14189,anterinmksih,1,Neutral,ID
14190,wana,1,Neutral,ID
14191,lflflflflflfflflflflflf,1,Neutral,ID
14192,terooosss,1,Neutral,ID
14193,dpesan,1,Neutral,ID
14194,berkantong,1,Neutral,ID
14195,farmhhhhhhhhh,1,Neutral,ID
14196,productsgreat,1,Neutral,ID
14197,recomendes,1,Neutral,ID
14198,shippingcan,1,Neutral,ID
14199,goodamanah,1,Neutral,ID
14200,drpda,1,Neutral,ID
14201,trjangka,1,Neutral,ID
14202,longled,1,Neutral,ID
14203,hallucinations,1,Neutral,ID
14204,sukiiii,1,Neutral,ID
14205,arrivedcourier,1,Neutral,ID
14206,oe,1,Neutral,ID
14207,servicemantul,1,Neutral,ID
14208,pkoknyaaccording,1,Neutral,ID
14209,sukkurrir,1,Neutral,ID
14210,tupperware,1,Neutral,ID
14211,originalthere,1,Neutral,ID
14212,warrantycepet,1,Neutral,ID
14213,thickas,1,Neutral,ID
14214,goodthickwrnanya,1,Neutral,ID
14215,beonly,1,Neutral,ID
14216,masknext,1,Neutral,ID
14217,joscepetg,1,Neutral,ID
14218,dehhshipping,1,Neutral,ID
14219,syukaaaacantiknya,1,Neutral,ID
14220,colorok,1,Neutral,ID
14221,okkakasih,1,Neutral,ID
14222,iniiiiiiii,1,Neutral,ID
14223,badaaaa,1,Neutral,ID
14224,hereusually,1,Neutral,ID
14225,checkoutonly,1,Neutral,ID
14226,checkoutfor,1,Neutral,ID
14227,courierevery,1,Neutral,ID
14228,videonext,1,Neutral,ID
14229,firstmake,1,Neutral,ID
14230,stiffits,1,Neutral,ID
14231,biased,1,Negative,ID
14232,qualityoiya,1,Neutral,ID
14233,reordered,1,Neutral,ID
14234,aslikk,1,Neutral,ID
14235,notu,1,Neutral,ID
14236,deceptionlikeaaaaaaaaaaaaaaaiii,1,Neutral,ID
14237,mojokerto,1,Neutral,ID
14238,bagusddd,1,Neutral,ID
14239,realpickkk,1,Neutral,ID
14240,termagedih,1,Neutral,ID
14241,quicktttt,1,Neutral,ID
14242,capatan,1,Neutral,ID
14243,pemran,1,Neutral,ID
14244,variantthank,1,Neutral,ID
14245,effortsand,1,Neutral,ID
14246,lengthen,1,Neutral,ID
14247,goodcman,1,Neutral,ID
14248,processgood,1,Neutral,ID
14249,youga,1,Neutral,ID
14250,mdl,1,Neutral,ID
14251,somettu,1,Neutral,ID
14252,fastmaksh,1,Neutral,ID
14253,thanksthe,1,Neutral,ID
14254,trimakasiihhh,1,Neutral,ID
14255,homemoga,1,Neutral,ID
14256,earned,1,Neutral,ID
14257,rainnot,1,Neutral,ID
14258,verteduh,1,Neutral,ID
14259,towes,1,Neutral,ID
14260,mandar,1,Neutral,ID
14261,shrimpink,1,Neutral,ID
14262,pkoknyaaaaaaa,1,Neutral,ID
14263,carrion,1,Neutral,ID
14264,noti,1,Neutral,ID
14265,clickingthank,1,Neutral,ID
14266,wovens,1,Neutral,ID
14267,backward,1,Neutral,ID
14268,uwuh,1,Neutral,ID
14269,plissiiii,1,Neutral,ID
14270,photosteady,1,Neutral,ID
14271,yp,1,Neutral,ID
14272,mannya,1,Neutral,ID
14273,agas,1,Neutral,ID
14274,anrh,1,Neutral,ID
14275,orderthick,1,Neutral,ID
14276,maskssubscriptions,1,Neutral,ID
14277,hereused,1,Neutral,ID
14278,lghanks,1,Neutral,ID
14279,surabayasemarang,1,Neutral,ID
14280,lgcpt,1,Neutral,ID
14281,daysgooddd,1,Neutral,ID
14282,cheapmaaciw,1,Neutral,ID
14283,eaa,1,Neutral,ID
14284,housing,1,Neutral,ID
14285,friendlymantap,1,Neutral,ID
14286,ce,1,Neutral,ID
14287,nopat,1,Neutral,ID
14288,baggguss,1,Neutral,ID
14289,resellerny,1,Neutral,ID
14290,peered,1,Neutral,ID
14291,survivorskasian,1,Neutral,ID
14292,fastbarchallah,1,Neutral,ID
14293,pentes,1,Neutral,ID
14294,againlets,1,Neutral,ID
14295,smoothpackaging,1,Neutral,ID
14296,bangettyaaaaaaaa,1,Neutral,ID
14297,penderj,1,Neutral,ID
14298,kusuutt,1,Neutral,ID
14299,thankyouuuuyy,1,Neutral,ID
14300,stuffnumber,1,Neutral,ID
14301,deliverybeautiful,1,Neutral,ID
14302,colorbuy,1,Neutral,ID
14303,completethanks,1,Neutral,ID
14304,tookirain,1,Neutral,ID
14305,courierssmoga,1,Neutral,ID
14306,macanasiiiiiih,1,Neutral,ID
14307,ssiiippppp,1,Neutral,ID
14308,kupake,1,Neutral,ID
14309,cereion,1,Neutral,ID
14310,shumu,1,Neutral,ID
14311,mediumstewrong,1,Neutral,ID
14312,sbypoor,1,Neutral,ID
14313,nyampecpt,1,Neutral,ID
14314,rmhakan,1,Neutral,ID
14315,cepeeettt,1,Neutral,ID
14316,dipc,1,Neutral,ID
14317,xepatttt,1,Neutral,ID
14318,baaaaaaangeeet,1,Neutral,ID
14319,eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee,1,Neutral,ID
14320,pkeeeeeeeeeeeeeeeeeeees,1,Neutral,ID
14321,speedaccording,1,Neutral,ID
14322,ijonyaused,1,Neutral,ID
14323,gateloverall,1,Neutral,ID
14324,okayhope,1,Neutral,ID
14325,physically,1,Neutral,ID
14326,mentallythanks,1,Neutral,ID
14327,tubi,1,Neutral,ID
14328,fastbaguss,1,Neutral,ID
14329,kret,1,Neutral,ID
14330,murecee,1,Neutral,ID
14331,ingredientslike,1,Neutral,ID
14332,basicallysatisfied,1,Neutral,ID
14333,ordertoday,1,Neutral,ID
14334,herepretty,1,Neutral,ID
14335,satisfiednext,1,Neutral,ID
14336,shoooooupppppeeeeee,1,Neutral,ID
14337,butits,1,Neutral,ID
14338,oktrimksh,1,Neutral,ID
14339,kanfas,1,Neutral,ID
14340,youmasker,1,Neutral,ID
14341,toohihi,1,Neutral,ID
14342,dooong,1,Neutral,ID
14343,dayspackaging,1,Neutral,ID
14344,bgtand,1,Neutral,ID
14345,burnt,1,Neutral,ID
14346,longs,1,Neutral,ID
14347,estimination,1,Neutral,ID
14348,likaaaaaaa,1,Neutral,ID
14349,bgttttttpengasanasan,1,Neutral,ID
14350,asikkkkkk,1,Neutral,ID
14351,matebbbbb,1,Neutral,ID
14352,asekkkkkanyway,1,Neutral,ID
14353,yahuuudddddd,1,Neutral,ID
14354,kimpul,1,Neutral,ID
14355,colong,1,Neutral,ID
14356,hiasy,1,Neutral,ID
14357,sruaboyo,1,Neutral,ID
14358,tankyou,1,Neutral,ID
14359,prasaan,1,Neutral,ID
14360,accordinglybagus,1,Neutral,ID
14361,safelyand,1,Neutral,ID
14362,dowry,1,Neutral,ID
14363,smokeed,1,Neutral,ID
14364,tanggg,1,Neutral,ID
14365,sorrow,1,Negative,ID
14366,decorating,1,Neutral,ID
14367,murahhhhnormal,1,Neutral,ID
14368,sallerr,1,Neutral,ID
14369,pin,1,Neutral,ID
14370,neatwill,1,Neutral,ID
14371,farsrespon,1,Neutral,ID
14372,abzdefgh,1,Neutral,ID
14373,zuzu,1,Neutral,ID
14374,artisan,1,Neutral,ID
14375,disreuuu,1,Neutral,ID
14376,dtngnya,1,Neutral,ID
14377,ngasin,1,Neutral,ID
14378,productsmg,1,Neutral,ID
14379,deliverytried,1,Neutral,ID
14380,lqngsung,1,Neutral,ID
14381,pnjual,1,Neutral,ID
14382,kerennnnhave,1,Neutral,ID
14383,ratting,1,Neutral,ID
14384,flameaccording,1,Neutral,ID
14385,dobel,1,Neutral,ID
14386,kurire,1,Neutral,ID
14387,txshoope,1,Neutral,ID
14388,laaaaah,1,Neutral,ID
14389,qualitysssss,1,Neutral,ID
14390,produkkkkkk,1,Neutral,ID
14391,kkkkkhhhhhhhhhhhankkkkkkk,1,Neutral,ID
14392,dannnsssssssssssssssssss,1,Neutral,ID
14393,speednnnm,1,Neutral,ID
14394,sangaatttt,1,Neutral,ID
14395,vastorll,1,Neutral,ID
14396,tuft,1,Neutral,ID
14397,priceaaaaaa,1,Neutral,ID
14398,productskkkkkkkkkkkk,1,Neutral,ID
14399,kkkd,1,Neutral,ID
14400,nagsssssssssssssssssssssssssssssssssssssssssssssssssssssssssssssss,1,Neutral,ID
14401,triednormali,1,Neutral,ID
14402,abiiss,1,Neutral,ID
14403,gann,1,Neutral,ID
14404,gaspolll,1,Neutral,ID
14405,hahahahahahahahahahahahahahahahahahahahagag,1,Neutral,ID
14406,cables,1,Neutral,ID
14407,rightmaybe,1,Neutral,ID
14408,fittingcepet,1,Neutral,ID
14409,neatthen,1,Neutral,ID
14410,mustuuuuuul,1,Neutral,ID
14411,explainednot,1,Neutral,ID
14412,tens,1,Neutral,ID
14413,terimakaaasih,1,Neutral,ID
14414,thankyouuuuthe,1,Neutral,ID
14415,ngamped,1,Neutral,ID
14416,properlyjust,1,Neutral,ID
14417,receivelove,1,Neutral,ID
14418,bakalann,1,Neutral,ID
14419,pemperas,1,Neutral,ID
14420,almat,1,Neutral,ID
14421,salad,1,Neutral,ID
14422,ttyyy,1,Neutral,ID
14423,orderstayed,1,Neutral,ID
14424,surabayathanks,1,Neutral,ID
14425,smand,1,Neutral,ID
14426,nyamped,1,Neutral,ID
14427,joining,1,Neutral,ID
14428,decentgoods,1,Neutral,ID
14429,priceprices,1,Neutral,ID
14430,satisfyingwe,1,Neutral,ID
14431,providedthank,1,Neutral,ID
14432,packinglong,1,Neutral,ID
14433,friendlywant,1,Neutral,ID
14434,socketinitially,1,Neutral,ID
14435,obstaclesgood,1,Neutral,ID
14436,goodbuble,1,Neutral,ID
14437,enoughthankyou,1,Neutral,ID
14438,adasting,1,Neutral,ID
14439,youselger,1,Neutral,ID
14440,correctjdi,1,Neutral,ID
14441,releasedwhen,1,Neutral,ID
14442,pakae,1,Neutral,ID
14443,excellenti,1,Neutral,ID
14444,thickcondition,1,Neutral,ID
14445,charges,1,Negative,ID
14446,saferesponsive,1,Neutral,ID
14447,coinbut,1,Neutral,ID
14448,koq,1,Neutral,ID
14449,jgi,1,Neutral,ID
14450,yakaannnn,1,Neutral,ID
14451,sledge,1,Neutral,ID
14452,ittengkyu,1,Neutral,ID
14453,respkn,1,Neutral,ID
14454,purplish,1,Neutral,ID
14455,gat,1,Neutral,ID
14456,comeno,1,Neutral,ID
14457,trludu,1,Neutral,ID
14458,awaybut,1,Neutral,ID
14459,ttpap,1,Neutral,ID
14460,lampunaa,1,Neutral,ID
14461,xiilauu,1,Neutral,ID
14462,registration,1,Neutral,ID
14463,administration,1,Neutral,ID
14464,goodgoodjob,1,Neutral,ID
14465,ppkn,1,Neutral,ID
14466,courierits,1,Neutral,ID
14467,calculatedalhamdulillah,1,Neutral,ID
14468,brokenon,1,Neutral,ID
14469,lightsthe,1,Neutral,ID
14470,summature,1,Neutral,ID
14471,mase,1,Neutral,ID
14472,betdelivery,1,Neutral,ID
14473,tetimakasih,1,Neutral,ID
14474,expectationsperfect,1,Neutral,ID
14475,shopamanah,1,Neutral,ID
14476,recommendedthx,1,Neutral,ID
14477,sukaaaaak,1,Neutral,ID
14478,pisaaaan,1,Neutral,ID
14479,lampnya,1,Neutral,ID
14480,budgetaffordable,1,Neutral,ID
14481,ornamently,1,Neutral,ID
14482,pleac,1,Neutral,ID
14483,bahuussss,1,Neutral,ID
14484,terimahhand,1,Neutral,ID
14485,maxhhh,1,Neutral,ID
14486,phenomenal,1,Neutral,ID
14487,lubble,1,Neutral,ID
14488,plisss,1,Neutral,ID
14489,isdirectly,1,Neutral,ID
14490,participation,1,Neutral,ID
14491,ksjdjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjsjs,1,Neutral,ID
14492,goodtks,1,Neutral,ID
14493,juelekk,1,Neutral,ID
14494,ruwet,1,Neutral,ID
14495,shippingbuy,1,Neutral,ID
14496,socketsatisfied,1,Neutral,ID
14497,kapn,1,Neutral,ID
14498,ditrima,1,Neutral,ID
14499,pakink,1,Neutral,ID
14500,commentsjust,1,Neutral,ID
14501,chastan,1,Neutral,ID
14502,forhesith,1,Neutral,ID
14503,sizegood,1,Neutral,ID
14504,binsmachine,1,Neutral,ID
14505,lightsonly,1,Neutral,ID
14506,whateverthanks,1,Neutral,ID
14507,semeter,1,Neutral,ID
14508,wowowowowowowowowow,1,Neutral,ID
14509,yousoon,1,Neutral,ID
14510,packagingsteady,1,Neutral,ID
14511,mattersysaaa,1,Neutral,ID
14512,receivedthis,1,Neutral,ID
14513,stuffpacking,1,Neutral,ID
14514,mesthi,1,Neutral,ID
14515,tukang,1,Neutral,ID
14516,adminny,1,Neutral,ID
14517,mantabtest,1,Neutral,ID
14518,ramag,1,Neutral,ID
14519,completelythere,1,Neutral,ID
14520,ppppppppppppp,1,Neutral,ID
14521,wellnot,1,Neutral,ID
14522,cap,1,Neutral,ID
14523,notas,1,Neutral,ID
14524,mubadzir,1,Neutral,ID
14525,cepaaaatttt,1,Neutral,ID
14526,nyolokin,1,Neutral,ID
14527,brightthe,1,Neutral,ID
14528,huhits,1,Neutral,ID
14529,gncap,1,Neutral,ID
14530,mantappppppppppppppll,1,Neutral,ID
14531,wkwkwkthank,1,Neutral,ID
14532,stuffnormal,1,Neutral,ID
14533,establish,1,Neutral,ID
14534,sanhat,1,Neutral,ID
14535,socketwhere,1,Neutral,ID
14536,slept,1,Neutral,ID
14537,dentersas,1,Neutral,ID
14538,okokocokokokokokokokokokoke,1,Neutral,ID
14539,okcmn,1,Neutral,ID
14540,mantaaabbbb,1,Neutral,ID
14541,bossquh,1,Neutral,ID
14542,rings,1,Neutral,ID
14543,regulations,1,Neutral,ID
14544,arrivedwaah,1,Neutral,ID
14545,mantapppthank,1,Neutral,ID
14546,changhong,1,Neutral,ID
14547,courierpakeeeeeet,1,Neutral,ID
14548,brothertame,1,Neutral,ID
14549,performances,1,Neutral,ID
14550,rewvieu,1,Neutral,ID
14551,lightningthe,1,Neutral,ID
14552,packagein,1,Neutral,ID
14553,orderthanksproduct,1,Neutral,ID
14554,responsekurir,1,Neutral,ID
14555,untildirectly,1,Neutral,ID
14556,installedgood,1,Neutral,ID
14557,dayfirst,1,Neutral,ID
14558,mantullllthe,1,Neutral,ID
14559,itgedeeeeee,1,Neutral,ID
14560,hourswill,1,Neutral,ID
14561,terimaccess,1,Neutral,ID
14562,recomendited,1,Neutral,ID
14563,force,1,Neutral,ID
14564,sopymaap,1,Neutral,ID
14565,vidionya,1,Neutral,ID
14566,supercext,1,Neutral,ID
14567,packingnyaruti,1,Neutral,ID
14568,installingsorry,1,Neutral,ID
14569,friendlythnx,1,Neutral,ID
14570,coolthakyouuuu,1,Neutral,ID
14571,okayif,1,Neutral,ID
14572,pricesmksh,1,Neutral,ID
14573,shippingblum,1,Neutral,ID
14574,walnuts,1,Neutral,ID
14575,speednnnn,1,Neutral,ID
14576,sentokeeyyy,1,Neutral,ID
14577,jempolllllllllllll,1,Neutral,ID
14578,laburated,1,Neutral,ID
14579,fastmksih,1,Neutral,ID
14580,nihhi,1,Neutral,ID
14581,hehehehgoodbye,1,Neutral,ID
14582,everythingthanks,1,Neutral,ID
14583,uhhehehshshsbdbdbdbdbdbdbdbdbdjfjcjcncncncnfnansnnsnzbxnxbxncncncncjdieiwjdjdjfjfjcjfjfjfjfnnnsnsnsnjfnnnsnsnsjfnfnnsnsnsjfndbfbcbfjdhfhfhfhdhdhhhhfhfhdhdhhhhhhfhqhq,1,Neutral,ID
14584,supported,1,Positive,ID
14585,suamikthank,1,Neutral,ID
14586,newi,1,Neutral,ID
14587,homewithout,1,Neutral,ID
14588,ditipin,1,Neutral,ID
14589,thanka,1,Neutral,ID
14590,briquette,1,Neutral,ID
14591,deliverythks,1,Neutral,ID
14592,macahanhhhhhh,1,Neutral,ID
14593,rapimantappp,1,Neutral,ID
14594,steadyall,1,Neutral,ID
14595,completefriendly,1,Neutral,ID
